#OTU ID	CS.079	CS.145	CS.146	CS.165	CS.166	CS.177	CS.178	CS.181	CS.222	CS.248	CS.249	CS.255	CS.256	CS.262	CS.268	CS.275	CS.290	CS.308.0	CS.311	CS.312	CS.325	CS.326	CS.335	CS.358	CS.360	CS.369	CS.370	CS.391	CS.393	L.002.M1	L.002.M6.0	L.003.M1	L.003.M6	L.022.M1	L.022.M6	L.024.M1	L.024.M6	L.031.M1	L.031.M6	L.034.M6	T.CS.008	T.CS.018	T.CS.030	T.CS.042	T.CS.051	T.CS.061	T.CS.065	T.CS.069	T.CS.070	T.CS.071	T.CS.073	T.CS.081	T.CS.084	T.CS.087	T.CS.089
NZ CP014474.1 Serratia rubidaea strain 1122- complete genome	0	0	0	29.0056009815495	0	0	0	0	0	0	0	0	0	0	0	92.8415742093534	0	0	0	0	0	0	70.7456568651703	0	51.8983777864563	0	0	0	0	0	83.0646537885996	438.753647139692	0	0	0	1517.42038534491	0	0	0	289.789974715825	0	0	112.414937022342	183.63573037133	0	0	0	136.766818728575	121.891982981441	0	0	64.7481362248988	0	0	0
NZ CP014238.1 Moraxella osloensis strain CCUG 350 plasmid unnamed1- complete sequence	0	0	51.9379611441725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.5626157343693	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ CP014234.1 Moraxella osloensis strain CCUG 350- complete genome	0	0	0	0	0	52.9406968901576	0	50.1823123407339	0	0	0	0	0	0	51.8300947298641	0	0	34.9213222609461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.3427676090829	0	0	0	0	0	0	0	0	819.876620281171	0	0	0	0	0	410.300456185724	0	0	0	0	0	0	208.173083428486
NZ CP014332.1 Weissella jogaejeotgali strain FOL01- complete genome	0	0	0	29.0056009815495	0	0	0	0	27.339674679743	0	0	66.2560558035004	0	0	0	61.8943828062356	0	122.224627913311	0	43.3466002827932	0	32.8648179658814	0	33.6558574149407	0	0	0	0	73.7832405796018	0	0	146.251215713231	0	88.3882577967282	0	399.321154038135	0	231.972095303416	0	0	0	0	56.207468511171	183.63573037133	0	41.718536713981	0	0	365.675948944324	122.916941949401	65.2997683817215	0	0	0	2185.8173759991
NZ CP014335.1 Geobacillus thermoleovorans strain KCTC 3570- complete genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122.224627913311	2965.86891533455	0	0	0	0	0	0	28.4187791292486	0	0	0	0	0	0	0	176.776515593456	94.9212391018552	0	0	0	355.354188182252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ CP014616.1 Sporosarcina psychrophila strain DSM 6497- complete genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.853863233806	0	0	0	0	0	0	0	0	0	0	0	0	0	65.2997683817215	0	0	0	0
NZ CP014609.1 Solibacillus silvestris strain DSM 12223- complete genome	0	0	0	0	25.9356344984398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.9491888932282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ CP014766.1 Pontibacter akesuensis strain AKS 1T- complete genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.4061117121489	43.3466002827932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.9212391018552	0	0	0	0	0	0	175.687847203108	168.622405533513	0	0	0	198.528309640634	0	60.9459914907207	0	0	0	0	175.076004870614	52.0432708571214
NZ CP014634.1 Corynebacterium simulans strain PES1- complete genome	0	0	0	0	0	0	0	0	54.6793493594861	46.893185763604	0	0	0	0	0	0	0	0	0	0	0	16.4324089829407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74.8880236825886	0	56.207468511171	0	0	0	0	0	0	0	65.2997683817215	0	0	0	52.0432708571214
NZ CP014699.1 Streptococcus pantholopis strain TA 26- complete genome	29.4821490010121	72.229232470507	51.9379611441725	58.0112019630991	0	105.881393780315	43.0665632494928	50.1823123407339	54.6793493594861	46.893185763604	0	0	102.184145230647	29.2373210895229	25.9150473649321	61.8943828062356	27.5123902049288	0	67.4061117121489	86.6932005655865	120.744627286692	49.2972269488221	47.1637712434469	0	0	0	23.4630086897599	0	49.1888270530679	0	0	73.1256078566153	43.3427676090829	88.3882577967282	94.9212391018552	79.864230807627	53.853863233806	0	88.8385470455631	0	74.8880236825886	0	0	122.423820247553	125.189113805042	41.718536713981	198.528309640634	341.917046821437	121.891982981441	122.916941949401	0	64.7481362248988	39.488232506713	0	156.129812571364
NZ CP014646.1 Thauera humireducens strain SgZ-1- complete genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.5945569025209	0	0	136.766818728575	0	245.833883898802	0	0	0	0	52.0432708571214
NZ CP015235.1 Rhodococcus fascians D188- complete genome	0	0	0	0	0	52.9406968901576	0	0	0	0	32.0067495833521	0	0	0	0	0	0	17.460661130473	0	0	0	0	0	0	0	28.4187791292486	0	0	0	0	0	0	0	0	0	79.864230807627	0	0	0	579.579949431649	0	409.938310140585	0	0	187.783670707563	83.4370734279621	198.528309640634	68.3834093642873	0	3011.46507776033	0	0	39.488232506713	0	0
NZ CP014874.1 Lactobacillus backii strain TMW 1.1989 plasmid pL11989-1- complete sequence	0	0	0	0	0	0	0	0	0	46.893185763604	0	198.768167410501	0	0	0	0	0	0	0	0	0	32.8648179658814	0	16.8279287074704	0	0	0	381.86011700194	0	0	0	0	0	0	0	0	0	0	44.4192735227815	0	0	0	168.622405533513	306.059550618883	62.5945569025209	0	0	273.533637457149	0	0	0	0	0	350.152009741229	2133.77410514198
NZ CP014835.1 Streptococcus halotolerans strain HTS9 chromosome- complete genome	0	0	0	0	25.9356344984398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.3834093642873	0	61.4584709747006	65.2997683817215	0	0	0	0
NZ CP015005.1 Aminobacter aminovorans strain KCTC 2477- complete genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.3834093642873	0	0	0	0	0	0	156.129812571364
NZ CP014916.1 Lactobacillus paracollinoides strain TMW 1.1994 plasmid pL11994-1- complete sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86.6932005655865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.9459914907207	61.4584709747006	0	0	0	0	468.389437714093
NZ CP014907.1 Lactobacillus lindneri strain TMW 1.481- complete genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.4187791292486	0	0	0	0	0	0	0	0	0	0	0	154.64806353561	0	0	0	0	0	0	0	0	0	0	0	61.4584709747006	0	0	0	0	416.346166856972
NZ CP014915.1 Lactobacillus paracollinoides strain TMW 1.1994- complete genome	0	0	0	87.0168029446486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122.916941949401	0	0	0	0	0
NZ CP014945.1 Psychrobacter alimentarius strain PAMC 27889 chromosome- complete genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.0646537885996	0	0	0	0	0	0	0	0	0	0	58.5626157343693	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ CP015206.1 Pediococcus acidilactici strain ZPA017- complete genome	0	0	0	0	0	0	0	0	0	0	0	0	20.4368290461294	0	362.810663109049	0	0	69.8426445218922	337.030558560745	996.971806504244	0	0	0	0	25.9491888932282	0	0	0	172.160894685738	80.0618504481996	0	511.879254996307	0	0	0	79.864230807627	0	850.564349445857	1465.83602625179	0	0	0	0	122.423820247553	0	0	0	0	487.567931925765	0	0	0	0	0	208.173083428486
NZ CP015137.1 Dickeya solani IPO 2222- complete genome	0	0	0	145.028004907748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.1256078566153	43.3427676090829	88.3882577967282	0	79.864230807627	161.561589701418	0	0	144.894987357912	0	0	56.207468511171	61.2119101237766	187.783670707563	0	397.056619281268	68.3834093642873	0	0	0	0	0	0	0
NZ CP015196.1 Streptococcus marmotae strain HTS5 chromosome- complete genome	0	0	0	29.0056009815495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.3466002827932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ CP017179.1 Enterobacter hormaechei subsp. steigerwaltii strain DSM 16691- complete genome	206.375043007085	180.573081176267	0	425106.08798559	0	132.351742225394	516.798758993913	50.1823123407339	656.152192313833	187.572743054416	224.047247083465	99.3840837052507	0	29.2373210895229	0	47534.8859951889	0	663.505122957976	539.248893697192	3424.38142234066	72.4467763720152	0	7357.54831397771	1851.07215782174	22965.0321705069	0	0	0	122.97206763267	0	60304.9386505233	379302.527952264	244236.495477182	72124.8183621302	94.9212391018552	2828311.8698213	168131.761015942	19562.9800372547	34602.6140742468	272547.471220233	9660.55505505393	12005.3362255457	65256.8709414695	7957.54831609096	11079.2365717462	34292.6371788924	8834.50977900821	9573.67731100022	8105.81686826585	24399.0129769561	176439.974167412	28877.6687563049	78.976465013426	5952.58416560089	3851.20204342699
NZ CP016757.1 Cloacibacillus porcorum strain CL-84- complete genome	501.196533017206	830.63617341083	831.00737830676	261.050408833946	492.777055470357	264.703484450788	3445.32505995942	1605.83399490348	31768.7019778614	3235.62981768867	1376.29023208414	99.3840837052507	4046.49215113362	116.949284358092	492.385899933709	30.9471914031178	55.0247804098576	366.673883739934	337.030558560745	433.466002827932	0	49.2972269488221	0	0	0	369.444128680232	140.778052138559	1882.0248623667	541.077097583746	2481.91736389419	0	0	0	72389.9831355204	9302.28143198181	0	430.830905870448	388862.555760292	89415.9976013592	72.4474936789562	0	0	1124.14937022342	1285.45011259931	187.783670707563	667.496587423697	694.849083742219	752.21750300716	0	1229.16941949401	7901.27197418831	64.7481362248988	0	0	3903.24531428411
NZ CP016204.1 Prevotella scopos JCM 17725 strain W2052 chromosome 1 genome	58.9642980020243	397.260778587788	571.317572585898	348.067211778594	25.9356344984398	0	7235.18262591479	0	464.774469555632	0	224.047247083465	0	0	3596.19049401132	25.9150473649321	30.9471914031178	0	680.965784088449	46982.0598633678	86.6932005655865	24.1489254573384	16.4324089829407	0	0	285.44107782551	0	23.4630086897599	190.93005850097	270.538548791873	1948.17169423952	1204.43747993469	118170.98229629	36928.0380029386	12285.9678337452	16516.2956037228	25636.4180892483	15186.7894319333	463.944190606831	843.966196932849	2608.10977244242	113155.803784391	4099.38310140585	14332.9044703486	16588.4276435435	43941.3789455696	20775.8312835626	51418.8321969242	12514.1639136646	33276.5113539335	9648.979943028	29776.694382065	30884.8609792767	18835.8869057021	81848.0322770123	5360.45689828351
NZ CP015579.1 Tatumella citrea strain DSM 13699- complete genome	0	0	0	29.0056009815495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233.542700039054	0	0	0	0	0	0	146.251215713231	173.371070436332	176.776515593456	0	559.049615653389	376.977042636642	2319.72095303416	0	4346.84962073737	0	0	393.452279578197	0	0	83.4370734279621	0	0	0	61.4584709747006	0	0	0	0	312.259625142729
NZ CP015576.1 Campylobacter hyointestinalis subsp. lawsonii strain LMG 15993- complete genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219.376823569846	0	0	0	0	0	0	0	0	0	409.938310140585	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ CP015411.1 Pseudoalteromonas luteoviolacea strain S4054249 chromosome 1- complete sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442.699443477611	0	0	219.376823569846	173.371070436332	0	0	0	861.661811740896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ CP015623.1 Corynebacterium crudilactis strain JZ16 plasmid pCRULAC1- complete sequence	0	0	0	87.0168029446486	0	0	0	0	0	140.679557290812	64.0134991667043	0	0	0	0	0	0	0	0	0	0	0	0	0	77.8475666796845	0	0	0	3541.59554782089	0	0	0	0	0	0	1357.69192372966	484.684769104254	0	177.677094091126	0	74.8880236825886	175.687847203108	0	0	0	125.155610141943	0	341.917046821437	0	491.667767797605	65.2997683817215	0	0	0	0
NZ CP015614.1 Brevundimonas naejangsanensis strain B1 chromosome- complete genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.9150473649321	0	0	0	134.812223424298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205.150228092862	0	0	0	0	0	0	0
NZ CP015616.1 Acinetobacter schindleri strain ACE plasmid p1AsACE- complete sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.864230807627	6677.87904099194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260.216354285607
NZ CP015615.1 Acinetobacter schindleri strain ACE- complete genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	585.004862852923	216.713838045415	0	94.9212391018552	559.049615653389	161.561589701418	0	0	289.789974715825	0	0	0	0	0	0	0	0	0	0	0	0	39.488232506713	0	208.173083428486
NZ CP015910.2 Brachyspira hyodysenteriae ATCC 27164- complete genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	759.369912814842	2316.06269342118	0	0	0	0	0	0	0	0	0	0	0	0	1157.97383832369	0	130.599536763443	0	0	700.304019482458	0
NZ CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome- complete genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.3834093642873	0	0	0	0	0	0	52.0432708571214
NZ CP015810.1 Microbacterium chocolatum strain SIT 101 chromosome- complete genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.5626157343693	0	0	0	41.718536713981	0	0	0	0	0	0	0	0	780.649062856822
NZ CP015775.1 Ochrobactrum pseudogrignonense strain K8 chromosome 1- complete sequence	0	0	0	0	0	0	0	0	0	0	0	0	40.8736580922588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.2757226429957	0	0	0	219.376823569846	0	0	0	0	0	0	44.4192735227815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ CP015780.1 Borrelia mayonii strain MN14-1420- complete genome	0	0	0	0	0	0	258.399379496957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122.423820247553	0	0	0	0	0	0	0	0	0	0	0
NZ CP016176.1 Xenorhabdus hominickii strain ANU1- complete genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.9471914031178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.3427676090829	0	0	79.864230807627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ CP016170.1 Bordetella bronchialis strain AU3182- complete genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136.766818728575	0	0	0	0	0	0	52.0432708571214
NZ CP016020.1 Bacillus weihaiensis strain Alg07 chromosome- complete genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.5818856217234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136.766818728575	0	0	0	0	0	0	0
NZ CP015961.1 Dietzia timorensis strain ID05-A0528- complete genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.9471914031178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.488232506713	0	0
NZ CP016598.1 Leuconostoc lactis strain WiKim40- complete genome	0	0	0	8585.65789053866	103.742537993759	0	0	25.0911561703669	0	0	0	298.152251115752	61.3104871383882	0	77.7451420947962	154.735957015589	0	52.3819833914191	0	130.03980084838	0	115.026862880585	188.655084973788	16.8279287074704	752.526477903617	142.093895646243	0	136.378613214979	147.566481159204	266.872834827332	5772.99343830767	219.376823569846	0	618.717804577097	0	2316.06269342118	6408.60972482291	77.3240317678052	177.677094091126	0	449.328142095532	117.125231468739	0	0	125.189113805042	542.340977281754	1588.22647712507	0	8715.27678317305	8419.81052353398	4244.4849448119	23438.8253134134	0	23635.260657533	1092.90868799955
NZ CP016278.1 Diaphorobacter polyhydroxybutyrativorans strain SL-205- complete genome	0	0	0	0	25.9356344984398	370.584878231103	0	0	0	46.893185763604	0	0	40.8736580922588	29.2373210895229	0	0	0	17.460661130473	67.4061117121489	0	0	16.4324089829407	0	0	0	0	0	0	0	26.6872834827332	0	0	43.3427676090829	88.3882577967282	0	399.321154038135	53.853863233806	154.64806353561	0	0	0	0	0	61.2119101237766	0	0	99.264154820317	2803.71978393578	243.783965962883	0	0	0	0	0	676.562521142579
NZ CP016594.1 Gordonia terrae strain 3612 chromosome- complete genome	0	0	0	0	0	26.4703484450788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133.257820568345	72.4474936789562	0	0	0	0	62.5945569025209	0	0	68.3834093642873	0	184.375412924102	0	0	0	0	0
NZ CP016599.1 Leuconostoc lactis strain WiKim40 plasmid pWK40-1- complete sequence	0	0	0	174.033605889297	0	0	0	0	0	0	0	33.1280279017502	0	0	25.9150473649321	0	0	0	0	0	0	16.4324089829407	0	16.8279287074704	0	0	0	0	0	0	83.0646537885996	73.1256078566153	0	0	0	0	0	77.3240317678052	88.8385470455631	0	0	0	0	0	0	0	0	0	121.891982981441	798.960122671108	65.2997683817215	0	0	612.766017047151	208.173083428486
NZ CP016603.1 Comamonas aquatica strain CJG genome	58.9642980020243	36.1146162352535	0	0	0	26.4703484450788	0	50.1823123407339	0	0	64.0134991667043	0	0	0	0	0	0	0	67.4061117121489	43.3466002827932	48.2978509146768	0	0	0	0	0	0	0	0	26.6872834827332	0	0	43.3427676090829	88.3882577967282	0	79.864230807627	0	4716.76593783612	0	72.4474936789562	149.776047365177	0	0	61.2119101237766	0	0	198.528309640634	752.21750300716	304.729957453603	61.4584709747006	0	0	0	0	624.519250285457
NZ CP016756.1 Stenotrophomonas nitritireducens strain 2001- complete genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.8279287074704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156.129812571364
NZ CP017037.1 Dialister pneumosintes strain F0677- complete genome	0	144.458464941014	727.131456018415	29.0056009815495	51.8712689968797	105.881393780315	0	0	218.717397437944	0	0	0	0	0	0	0	0	17.460661130473	606.65500540934	0	2825.42427850859	706.59358626645	94.3275424868938	0	0	0	0	81.8271679289871	73.7832405796018	0	1038.3081723575	804.381686422768	520.113211308995	0	569.527434611131	1118.09923130678	1454.05430731276	695.916285910247	44.4192735227815	1811.1873419739	449.328142095532	409.938310140585	505.867216600539	367.27146074266	1564.86392256302	41.718536713981	794.113238562536	205.150228092862	670.405906397927	61.4584709747006	0	0	236.929395040278	612.766017047151	52.0432708571214
NZ CP016766.1 Lactobacillus agilis strain La3- complete genome	58.9642980020243	72.229232470507	207.75184457669	58.0112019630991	207.485075987519	0	129.199689748478	0	0	0	32.0067495833521	0	0	0	0	0	0	0	67.4061117121489	43.3466002827932	0	0	0	0	0	0	0	27.2757226429957	368.916202898009	0	0	511.879254996307	0	0	0	319.456923230508	0	0	310.934914659471	0	0	0	0	0	0	0	0	478.683865550011	243.783965962883	1413.54483241811	261.199073526886	194.244408674696	0	175.076004870614	1405.16831314228
NZ CP016889.1 Pantoea agglomerans strain C410P1 chromosome- complete genome	0	0	0	2929.5656991365	0	0	0	0	0	0	0	0	0	0	0	711.785402271709	0	17.460661130473	0	0	24.1489254573384	0	23.5818856217234	0	103.796755572913	0	0	0	0	0	0	146.251215713231	43.3427676090829	88.3882577967282	0	159.728461615254	215.415452935224	0	133.257820568345	0	0	0	0	0	125.189113805042	0	0	0	0	0	0	64.7481362248988	0	0	0
NZ CP016790.1 Bacillus flexus strain KLBMP 4941- complete genome	0	0	0	0	0	52.9406968901576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133.436417413666	0	0	476.770443699912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156.129812571364
NZ CP016890.1 Pantoea agglomerans strain C410P1 plasmid unnamed1- complete sequence	0	0	0	261.050408833946	0	0	0	0	0	0	0	0	0	0	0	92.8415742093534	0	0	0	0	0	0	0	0	25.9491888932282	0	0	0	0	0	0	146.251215713231	0	0	0	159.728461615254	0	0	0	0	0	0	0	61.2119101237766	0	0	0	0	0	0	0	0	0	0	0
NZ CP016896.1 Acinetobacter soli strain GFJ2- complete genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	731.256078566153	0	0	0	319.456923230508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156.129812571364
NZ CP016953.1 Streptococcus himalayensis strain HTS2- complete genome	0	0	0	58.0112019630991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.8279287074704	0	0	0	0	0	0	0	0	0	0	0	319.456923230508	0	0	0	0	74.8880236825886	117.125231468739	0	0	0	0	0	136.766818728575	0	0	0	0	0	0	52.0432708571214
NZ CP017114.1 Cobetia marina strain JCM 21022- complete genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159.728461615254	53.853863233806	0	0	144.894987357912	0	58.5626157343693	0	0	187.783670707563	0	198.528309640634	0	0	0	0	0	0	0	0
NZ CP017076.1 Novosphingobium resinovorum strain SA1 plasmid pSA1- complete sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.264154820317	68.3834093642873	0	0	0	0	0	0	780.649062856822
NZ CP017150.1 Brevibacterium linens strain SMQ-1335- complete genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.8300947298641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.5626157343693	0	0	0	41.718536713981	0	68.3834093642873	0	0	0	0	0	0	0
NZ CP017147.1 Bosea vaviloviae strain Vaf18 chromosome- complete genome	0	0	0	0	0	0	0	0	0	0	0	0	20.4368290461294	0	0	0	0	0	0	43.3466002827932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.0432708571214
NZ CP020121.1 Comamonas kerstersii strain 8943- complete genome	0	36.1146162352535	0	232.044807852396	25.9356344984398	0	86.1331264989856	0	54.6793493594861	0	64.0134991667043	231.896195312252	61.3104871383882	0	0	309.471914031178	0	401.59520600088	0	0	24.1489254573384	0	117.909428108617	302.902716734466	181.644322252597	56.8375582584972	0	818.271679289871	6788.05813332336	0	0	219.376823569846	43.3427676090829	176.776515593456	0	4632.12538684237	46152.7607913718	3751298.0771833	3242.60696716305	25791.3077497084	299.552094730354	0	843.112027667564	23872.6449482729	35804.0865482419	375.466830425829	14889.6232230475	26943.0632895292	121.891982981441	184.375412924102	2938.48957717747	9064.73907148583	0	525.228014611843	21389.7843222769
NZ CP018822.1 Streptococcus gallolyticus subsp. gallolyticus DSM 16831- complete genome	20696.4685987105	180.573081176267	0	7773.50106305528	155.613806990639	105.881393780315	86.1331264989856	75.2734685111008	300.736421477174	140.679557290812	0	530.048446428003	102.184145230647	146.186605447615	25.9150473649321	53538.6411273938	110.049560819715	17.460661130473	202.218335136447	173.386401131173	144.89355274403	16.4324089829407	330452.963217211	83971.3642502771	155.695133359369	227.350233033989	0	109.102890571983	49.1888270530679	0	83.0646537885996	438.753647139692	346.742140872663	1450097.75741312	242428.844666138	3354.29769392034	323.123179402836	386.620158839026	577.45055579616	0	149.776047365177	585.626157343693	56.207468511171	306.059550618883	500.756455220167	166.874146855924	10522.0004109536	341.917046821437	609.459914907207	179335.818304176	31605.0878967532	647.481362248988	78.976465013426	21884.5006088268	520.432708571214
NZ CP018787.1 Oxalobacter formigenes strain HC-1- complete genome	73292.6224165161	0	0	0	0	0	86.1331264989856	25.0911561703669	0	0	0	430.664362722753	0	0	0	0	0	0	0	0	0	32.8648179658814	0	0	0	0	0	121840.653046262	196.755308212271	0	0	0	0	0	0	0	0	77.3240317678052	44.4192735227815	0	0	0	0	0	0	0	99.264154820317	0	0	0	65.2997683817215	0	0	0	0
NZ CP017267.1 Vagococcus teuberi strain DSM 21459- complete genome	0	0	0	7280.40584636893	0	0	0	0	0	0	0	33.1280279017502	0	29.2373210895229	0	0	0	0	0	0	0	16.4324089829407	23.5818856217234	0	0	0	0	0	0	0	0	146.251215713231	0	88.3882577967282	0	958.370769691525	0	77.3240317678052	44.4192735227815	0	0	58.5626157343693	0	61.2119101237766	0	0	0	0	182.837974472162	0	0	0	0	0	0
NZ CP017253.1 Clostridium taeniosporum strain 1-k- complete genome	29.4821490010121	72.229232470507	0	0	0	0	0	0	0	0	0	0	20.4368290461294	0	0	0	0	0	0	0	0	49.2972269488221	23.5818856217234	0	0	0	0	0	0	0	0	0	173.371070436332	0	0	0	0	0	0	0	0	58.5626157343693	0	61.2119101237766	62.5945569025209	125.155610141943	0	0	0	122.916941949401	65.2997683817215	0	0	0	0
NZ CP018134.1 Microbacterium paludicola strain CC3- complete genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.1256078566153	0	265.164773390185	0	0	0	0	44.4192735227815	362.237468394781	0	0	168.622405533513	0	0	0	0	0	0	0	0	0	0	0	52.0432708571214
