#Taxonomy	CS.079	CS.145	CS.146	CS.165	CS.166	CS.177	CS.178	CS.181	CS.222	CS.248	CS.249	CS.255	CS.256	CS.262	CS.268	CS.275	CS.290	CS.308.0	CS.311	CS.312	CS.325	CS.326	CS.335	CS.358	CS.360	CS.369	CS.370	CS.391	CS.393	L.002.M1	L.002.M6.0	L.003.M1	L.003.M6	L.022.M1	L.022.M6	L.024.M1	L.024.M6	L.031.M1	L.031.M6	L.034.M6	T.CS.008	T.CS.018	T.CS.030	T.CS.042	T.CS.051	T.CS.061	T.CS.065	T.CS.069	T.CS.070	T.CS.071	T.CS.073	T.CS.081	T.CS.084	T.CS.087	T.CS.089
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus	0.0659461633167133	0.00343414133826419	0.0799995637208998	0.00949264926623187	0.00119589210672306	0.0435974464591021	0.0014582332036169	0.0930392849821614	0.000721767806203157	0.00455285513583067	0.00136284739725913	0.0618308957698103	0.0397402640399598	0.0277234288146832	0.00348920378567208	0.0953610440846109	0.00300655400159462	0.00364438919115233	0.134279131592996	0.0812067509670618	0.000908723406618829	0.00117754565372106	0.000639777311275126	0.000548422288864571	0.0555296928706698	0.00204558372172331	0.053883725333638	0.00195621482795565	0.0521257333486148	0.001325026100212	0.10118118084859	0.00056964806864442	0.0135788792060978	0.00664761036040814	0.045145104858597	0.00551143937137166	0.00118423816165739	0.0192483158786814	0.00831127550161486	0.0364338445711471	0.0285937666157927	0.0589936020379778	0.0126849157533411	0.0371721794146669	0.00357351877990842	0.0273611479625467	0.0485222078289483	0.022785930291562	0.0231540736298322	0.021193274005605	0.00175591077178449	0.0194244534444412	0.0322133154320013	0.00473405517170142	0.00194952976571815
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Sporobacter	3.06613897628695e-05	3.97261065526407e-06	1.97364354854877e-05	2.90055589153661e-07	3.89034517476598e-06	7.94110243148615e-07	6.50304825003402e-05	1.10401114850531e-05	2.46057206660167e-06	1.96951195493757e-05	8.9618898833386e-06	1.45763515922014e-05	2.73853733086211e-05	1.46186690929759e-06	3.99091936269682e-05	3.09472105577028e-06	1.92586731434502e-06	3.49213222609461e-07	1.01109235722028e-05	2.03728844710072e-05	0	3.28647963639704e-07	0	0	1.4012558366198e-05	4.54700466067978e-06	1.33739118152411e-05	2.5093664831556e-05	2.31188965498244e-05	1.92148800030744e-05	2.45041033990099e-05	7.31255543831092e-07	8.66856855060667e-06	6.71743634345191e-05	8.54283853845321e-05	4.79186150242428e-06	7.53948806876013e-06	0.000198723222625683	2.39863650840256e-05	6.59272192478501e-05	1.797313914355e-05	2.69387874617513e-05	2.92279164823528e-05	6.1211947592779e-05	6.88539263951527e-06	1.16812097728338e-05	2.08454311281845e-05	3.07742388162997e-05	3.3521296384332e-05	4.36353803038497e-05	1.24069559925271e-05	1.35971174111088e-05	7.8976465013426e-06	0	6.2451567508323e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum	0.00100887765162057	0.000500910088986479	0.000991496193205161	0.000490193945669688	0.000415229508320022	0.000774522190484283	0.00226960690580658	0.0006762068284595	0.000240042474941807	0.00151933779380898	0.00054539501290032	0.000661898874573145	0.00204593262830303	0.000774789461927723	0.00229970249510205	0.00029678374924837	0.000297959185919379	0.000225766348417016	0.000680128125623507	0.00113394608034372	0.000219996551535943	0.000295454519312094	0.000485079959193857	0.000166091684292523	0.000843348420187841	0.000592247357053541	0.00100632820658893	0.000619704418448862	0.00113528538802117	0.00109471441350849	0.00060014287138253	0.000274220828936659	0.000556955529376479	0.00137177121118913	0.00112006105281942	0.000440851258223034	0.000238570943890053	0.00225941344946399	0.000897711922866957	0.000797646905405308	0.000778087148756184	0.000966282593736732	0.000585682480280993	0.00137971729874124	0.000450680245495545	0.000792236334236124	0.000992639577532596	0.000923911036462686	0.000955661686011502	0.000977801268498943	0.00041269453617248	0.000565251595233239	0.000410677618069815	0.000770334421430704	0.000900343431578323
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Symbiobacteriaceae;g__Symbiobacterium	0	0	0	0	0	0	0	0	0	9.37862835684555e-07	0	0	0	0	7.77451823901979e-07	0	0	0	0	0	0	0	0	0	0	0	0	2.72757226429957e-07	0	0	0	0	0	8.83873203085778e-07	0	0	0	0	0	7.24474936789562e-07	0	0	0	0	0	0	0	0	0	6.14582821180982e-07	0	0	0	0	5.20429729236025e-07
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Syntrophomonadaceae;g__Syntrophomonas	0	0	0	0	0	0	0	0	2.73396896289075e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34630031846334e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Halanaerobiales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.59150607967326e-07	0	0	0	0	0	0	0	0	0	0	2.84187791292486e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Halanaerobiales;f__Halanaerobiaceae;g__Halarsenatibacter	0	0	0	0	0	0	0	0	0	0	0	0	2.04368457527023e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.45945707976856e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Halanaerobiales;f__Halobacteroidaceae;g__Acetohalobium	0	0	0	0	0	0	0	0	0	0	0	6.62561436009154e-07	0	2.92373381859518e-07	2.59150607967326e-07	3.09472105577028e-07	2.75123902049288e-07	5.23819833914191e-07	0	4.33465627042707e-07	0	0	0	0	5.18983643192518e-07	0	4.69260063692668e-07	0	0	0	0	0	0	1.76774640617156e-06	0	0	0	0	4.44191946000474e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Halanaerobiales;f__Halobacteroidaceae;g__Halobacteroides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.85625814385898e-07	0	0	0	0	1.98527915506519e-06	0	0	0	0	0	3.9488232506713e-07	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales	0	0	0	0	0	0	4.30665447022121e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.52997683817215e-07	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacteraceae;g__Caldanaerobius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.59150607967326e-07	0	0	0	0	0	0	0	0	0	0	0	0	2.72757226429957e-07	2.45945707976856e-07	0	0	0	0	8.83873203085778e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacterales Family III. Incertae Sedis;g__Caldicellulosiruptor	0	0	0	0	0	0	0	2.50911624660297e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.09478116078764e-07	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacterales Family III. Incertae Sedis;g__Thermoanaerobacterium	0	3.61146423205825e-07	0	0	2.59356344984398e-07	0	3.01465812915484e-06	5.01823249320594e-07	0	9.37862835684555e-07	0	6.62561436009154e-07	0	0	1.81405425577128e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	2.45945707976856e-07	0	0	0	0	8.83873203085778e-07	0	0	0	0	0	2.17342481036869e-06	0	0	0	6.12119475927789e-07	6.25944785410479e-07	4.17186063315494e-07	9.92639577532596e-07	0	0	6.14582821180982e-07	0	0	0	0	5.20429729236025e-07
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacterales Family IV. Incertae Sedis;g__Mahella	0	3.61146423205825e-07	0	0	0	0	4.30665447022121e-07	0	0	0	0	0	2.04368457527023e-07	0	2.59150607967326e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.83873203085778e-07	0	0	0	1.54648422276796e-06	0	0	0	0	0	0	0	0	0	6.83871973695548e-07	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae	0.000197824928181591	8.48694094533688e-05	8.88139596846949e-05	0.00109031895962861	3.47537502279094e-05	0.000159086752044106	0.000148579579222632	0.000109146556727229	9.92430733529341e-05	0.00034372672927839	0.000141149765662583	0.000117935935609629	0.00018331850640174	0.000134199382273519	0.000164560636059252	0.000124098314336388	0.000156270376363996	6.05884941227415e-05	0.000343771401454894	0.000133940878756196	7.58275710014117e-05	8.00257791462679e-05	7.21606550866895e-05	1.34623452314101e-05	0.000198251751699542	6.70683187450267e-05	0.000112857045318087	0.000131196225912809	5.04188701352554e-05	0.000243121606705566	0.000137887497092733	0.000630342278782401	0.000542652391267978	0.000566562723177984	0.000727090480050574	0.000202056826685557	5.06222770331037e-05	0.000171659748727243	0.000172790666994184	0.000391216465866363	0.000114578762040131	0.000211410918993309	0.000112977138710633	0.000282187078402711	0.000174012650344113	0.000373381526667368	0.000114153551416249	0.000188064792766276	0.000220631078020513	0.000266728944392546	0.000109703610881292	0.000152158218648123	0.000142157637024167	0.000339647449448992	0.000255010567325652
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Absiella	0.000288629813248551	0.000314558534612273	0.000249302342974582	0.000973426557199687	0.000166247417134999	0.000484936655149421	0.00046296535554878	0.000657890279859299	0.000536678107415453	0.000988976360229364	0.000447134291679429	0.0002822511717399	0.0005883767892203	0.000291788635095799	0.000407903056940572	0.0001603065506889	0.00692789497750312	0.000517708602518526	0.000403088819745151	0.000472910999103593	0.000120020072572298	0.000185686099456433	0.00119843284036129	0.000405553150096231	0.000525989922375616	0.000792883937706036	0.000412010335922163	6.92803355132091e-05	0.000209545743196281	0.000464359600074298	0.00044771904176496	0.000206945318904199	0.000426060144262318	0.00119411269736889	0.00111721343997327	0.00036577876135172	0.000169099946685049	0.00128048893645187	0.000851071768536907	0.000815758778825047	0.000802800215078565	0.000984436993982695	0.000456405157378278	0.00177024952438317	0.000815606055389854	0.00106674476389772	0.000798082220336207	0.000791923745539445	0.000629590893909363	0.000998697084419096	0.000269035045732693	0.000516690461622136	0.000391328384141526	0.00132532535687055	0.00111371962056509
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum	2.94821055412207e-07	0	0	8.70166767460984e-07	5.18712689968797e-07	5.29406828765744e-07	4.30665447022121e-07	0	0	0	0	3.31280718004577e-07	4.08736915054046e-07	2.92373381859518e-07	0	3.09472105577028e-07	2.75123902049288e-07	0	0	4.33465627042707e-07	0	1.64323981819852e-07	0	0	3.63288550234762e-06	0	4.69260063692668e-07	1.9093005850097e-06	0	1.06749333350413e-06	1.24597135927169e-06	2.92502217532437e-06	1.300285282591e-06	8.83873203085778e-07	1.89840856410071e-06	7.9864358373738e-07	1.61560458616289e-06	0	4.44191946000474e-07	7.24474936789562e-07	0	5.85625814385898e-07	5.62075316968323e-07	2.44847790371116e-06	0	4.17186063315494e-07	0	0	4.87582492863011e-06	0	1.30599536763443e-06	0	3.9488232506713e-07	0	5.20429729236025e-07
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dielma	0.00020843848617643	1.4445856928233e-06	8.31007809915273e-06	0.000912224827888265	0.000157948014095499	1.11175434040806e-05	4.04825520200793e-05	9.18336546256687e-05	0.000296909029369935	0.000251816171381303	0.000162914355379262	2.51773345683478e-05	0.0001262997067517	2.92373381859518e-07	0.000592159139205341	9.06753269340691e-05	0.00010042022424799	7.33347767479868e-06	8.08873885776222e-06	5.59170658885092e-05	0.000969578654683657	0.000163173713947113	9.90440363934954e-05	9.22170648351595e-05	7.08412672957786e-05	0	7.6489390381905e-05	0.000366585712321862	2.45945707976856e-06	4.8037200007686e-06	2.90726650496727e-05	2.70564551217504e-05	3.03399899271233e-06	0.000271349073347334	0.000566674956384063	9.26426557135361e-05	1.13092321031402e-05	0.000285326339100688	0.000365125779612389	0.000179669784323811	1.49776159529583e-06	4.62644393364859e-05	3.37245190180994e-06	8.20240097743238e-05	1.4396730064441e-05	0.000232789823330046	0.000319629943965496	0.000404168336454069	5.48530304470888e-05	0.000164708196076503	4.50568401833879e-05	9.06474494073923e-06	0.000119254462170273	0.000206589685747325	9.88816485548447e-06
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Eggerthia	1.17928422164883e-06	1.87796140067029e-05	1.03875976239409e-06	4.64088942645858e-06	5.18712689968797e-07	5.29406828765744e-07	1.72266178808848e-06	5.01823249320594e-07	0	1.87572567136911e-06	6.40134991667043e-07	2.65024574403662e-06	3.47426377795939e-06	5.84746763719036e-07	1.29575303983663e-06	5.87997000596353e-06	6.8780975512322e-06	0	6.06655414332167e-06	4.33465627042707e-07	7.24467238866991e-07	1.64323981819852e-07	9.43276537080908e-07	1.68279315392627e-07	0	8.52563373877458e-07	0	0	0	3.62947733391405e-05	2.90726650496727e-05	3.14439883847369e-05	2.9906561499593e-05	2.91678157018307e-05	1.04412471025539e-05	2.39593075121214e-05	4.84681375848866e-06	3.01564423439752e-05	3.3758587896036e-05	2.89789974715825e-06	9.7354503694229e-06	5.85625814385898e-07	7.3069791205882e-06	6.73331423520568e-06	6.25944785410479e-06	2.08593031657747e-06	0	3.41935986847774e-06	7.92321550902393e-06	2.45833128472393e-06	6.52997683817216e-06	0	2.76417627546991e-06	1.83829805114145e-05	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelatoclostridium	0.00381734302547726	0.000377759158673293	0.000391093050541376	0.00248519628786857	0.00262131457875731	0.00210889210238834	0.00372697877852943	0.00206550449420356	0.00653609959958291	0.000860958083158422	0.00201642522375118	0.000748031861254335	0.00226746803626232	0.00147619320500871	0.0178974592874395	0.00114133312536808	0.00208791529265205	0.000671537027077993	0.000441510329319521	0.000927616441871392	0.0077679792242115	0.000651051615970253	0.00134817799062289	0.000636937208761092	0.00116459929532401	0.0146663635330226	0.00163067872133202	0.00127268521852218	0.0013782797475023	0.00109204568017473	0.00378775293218593	0.000748805676883038	0.000625003792498741	0.00117378361369791	0.0013231907691782	0.00035379910759566	0.00657551066568294	0.0109630266552021	0.0010340788502891	0.00104614180872413	0.000582629260570078	0.00200752529171486	0.000630648505638459	0.00108039087501255	0.000591517822212903	0.00104379953041537	0.00115344718909288	0.00235867443727595	0.00107938574357549	0.000934780471016274	0.000754865322492701	0.000586618494022124	0.00140143737166324	0.00104958064919933	0.00546399172724902
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelothrix	0	0	0	5.80111178307323e-07	0	0	0	0	0	0	0	0	0	0	0	9.28416316731083e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66873333376033e-07	0	0	4.33428427530333e-07	0	9.49204282050357e-07	7.9864358373738e-07	0	7.7324211138398e-07	4.44191946000474e-07	7.24474936789562e-07	7.48880797647915e-07	0	0	6.12119475927789e-07	0	0	0	5.47097578956439e-06	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalibaculum	8.84463166236621e-07	2.16687853923495e-06	2.07751952478818e-06	1.39226682793757e-05	2.59356344984398e-07	2.64703414382872e-07	1.0766636175553e-05	7.52734873980891e-07	0	4.68931417842278e-07	6.40134991667043e-07	1.32512287201831e-06	2.24805303279725e-06	5.26272087347133e-06	1.29575303983663e-06	4.95155368923244e-06	5.50247804098576e-07	0	6.06655414332167e-06	1.30039688112812e-06	0	6.57295927279408e-07	4.71638268540454e-07	0	5.18983643192518e-07	0	7.03890095539003e-07	0	9.83782831907422e-07	1.73467666694422e-05	2.07661893211948e-06	2.19376663149327e-06	3.03399899271233e-06	8.83873203085778e-07	7.59363425640286e-06	7.9864358373738e-06	1.07706972410859e-06	6.18593689107184e-06	8.439646974009e-06	7.24474936789562e-07	3.74440398823958e-06	2.92812907192949e-06	1.68622595090497e-06	9.18179213891684e-06	6.88539263951527e-06	4.0467048141603e-05	3.97055831013038e-06	1.50451834213021e-05	4.87582492863011e-06	4.30207974826688e-06	7.83597220580659e-06	8.41726315925786e-06	3.55394092560417e-06	1.66322204627084e-05	8.84730539701242e-06
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea	0.00233940507469586	0.00154028949497284	0.000931248126986303	0.00110337146114053	0.000458282661587432	0.000773463376826751	0.000786825771709414	0.000562794774113046	0.000484732697120529	0.00633057414087075	0.00186119248827193	0.000980590925293548	0.00149434216143759	0.00187469812448323	0.00121152909224725	0.000562929760044613	0.000912861106999537	0.00047912054142018	0.00054464174975599	0.00102037808605853	0.000494811124146155	0.00114780301301167	0.000300433577060269	0.000116281006936305	0.00150946392622544	0.000568943958167557	0.000916230274359935	0.000778994638683957	0.00425854993361925	0.000520936746750017	0.00034222680001329	0.000237658051745105	0.0003515104547271	0.00137088733798604	0.00144373971299859	0.000503944101338287	0.000184717457684623	0.000716022195141565	0.00055390735666259	0.0019089914584405	0.000493512445649976	0.000882538102279549	0.000886954850176014	0.00119546933648697	0.000558968693371558	0.00100792152897023	0.000612458619337612	0.000946478811594639	0.000590584294480322	0.00112653031122474	0.000380697649665437	0.000610575319936935	0.000540988785341968	0.00107234052983251	0.00123341845828938
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella	0.000858813734415759	0.00107152143765168	0.000453938016166218	0.0112506761920922	0.000112560653723229	0.000570171154580706	0.0203433437209839	0.00087819068631104	0.00037810790756779	0.000154747367887952	0.000652937691500384	0.000835158690089539	0.000408532546596519	0.00153496025476247	0.000508971794047829	0.00429856754646492	0.00121384665584146	0.000117335642796779	0.00453508625291869	0.000681407965711135	0.000277953930645302	0.000360526816112755	0.000162715202646457	0.000141859462875984	0.000552717580000031	0.000293565988405138	0.000925850105665635	0.000269756896939227	0.000245207870852925	0.0303349580581869	0.00444479516230854	0.0121256794278072	0.0191367319323193	0.0129964715781733	0.0531981539875123	0.0430077556278417	0.00208251431156396	0.0131451158935277	0.00904463640446164	0.0080235599249444	0.0111867813552646	0.0140819583327233	0.0014709511045061	0.0389124350847296	0.0154188978990163	0.060172414656247	0.0101140046554796	0.0351161419772927	0.0204778552221304	0.0169766212694823	0.0208129951763061	0.0217165389508853	0.0146848839045964	0.0512902663868952	0.0352336130990081
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania	0.000802502912832027	0.000138319080087831	0.000633643455060396	5.94613957765006e-05	0.00283087450550471	0.0018174536431528	0.000328167070630856	0.000315897735447314	0.000278318040422278	0.000830946472416516	0.000603007162150354	0.000278938364559854	0.00168031745778718	0.000246470760907574	0.000171816853082337	0.000234579856027387	0.000149117154910714	4.87152445540198e-05	0.000124027329152354	0.00117642571179391	0.000243420992259309	4.48604470368196e-05	0.000175449435897049	2.89440422475318e-05	5.65692171079844e-05	3.9786290780948e-05	0.000124588546910403	0.000163654335857974	0.000168472809964146	1.81473866695702e-05	7.72502242748447e-05	4.31440770860344e-05	0.000113558248012947	0.000144071332102982	0.000137634620897302	3.19457433494952e-06	2.69267431027148e-06	0.000122172253598669	5.99659127100639e-05	0.00107149843151176	9.96011460871727e-05	0.00025123347437155	0.000314762177502261	0.000114466341998497	1.5648619635262e-05	0.000185647798175395	0.000549922325953058	0.000675665510011202	9.44691079922084e-05	0.000167166527361227	9.14196757344102e-05	6.99280323999883e-05	0.000131100931922287	6.47781218021274e-05	0.000244601972740932
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Kandleria	3.53785266494648e-06	0.000145180862128741	5.19379881197046e-07	0.000104420012095318	5.18712689968797e-07	1.58822048629723e-06	8.61330894044241e-07	2.50911624660297e-07	1.64038137773445e-06	0	0	1.98768430802746e-06	5.51794835322962e-06	8.77120145578554e-07	7.77451823901979e-07	1.48546610676973e-05	0	0	8.08873885776222e-06	4.33465627042707e-07	7.24467238866991e-07	6.57295927279408e-07	2.35819134270227e-07	1.68279315392627e-07	0	2.55769012163237e-06	2.34630031846334e-07	3.54584394358944e-05	0	0.000576980146758983	0.000422799614579526	0.0018040074266313	0.00141774438645172	0.000296097523033736	0.000389173755640646	0.000785865286397582	0.000124401553134542	0.000449253666714092	0.000499715939250533	0.000241974628887714	6.44037485977207e-05	0	0.000192791833720135	7.71270539669015e-05	1.00151165665677e-05	4.17186063315494e-06	7.94111662026077e-06	9.2322716448899e-05	2.19412121788355e-05	4.30207974826688e-06	4.37508448157534e-05	6.47481781481374e-07	8.68741115147686e-06	3.50152009741229e-05	2.0817189169441e-06
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Merdibacter	0.000501490615256164	8.70362879926037e-05	0.000152697685071932	9.36879552966326e-05	0.000358689825113423	0.000285614984119119	0.000236004664968122	9.00772732530466e-05	0.000117834062300591	0.000318873364132749	4.76900568791947e-05	0.000103690864735433	0.000389117543131452	0.000216356302576043	0.000288952927883569	4.27071505696298e-05	0.000239082670880831	3.73658148192123e-05	6.13396030046969e-05	0.000180755166476809	4.32265452523971e-05	6.14571692006246e-05	2.33460942927525e-05	2.23811489472194e-05	0.00010198028588733	8.09935205183585e-05	0.000180899754553524	0.000615885817278843	0.000161586330140794	3.76291400060207e-05	4.69315878659003e-05	9.14069429788865e-05	0.00011659224700566	9.72260523394356e-05	0.00037303728284579	0.000111810101723233	4.46983935505065e-05	0.000184804864620771	0.000119931825420128	3.91216465866363e-05	2.24664239294375e-05	3.57231746775398e-05	5.3959230428959e-05	0.000143235957367103	6.50982576826898e-05	8.96950036128313e-05	0.000101249236908325	0.000177806713160843	8.89838049474995e-05	4.30207974826688e-05	6.00757869111838e-05	3.62589797629569e-05	5.72579371347339e-05	0.000188206705235911	5.93289891329068e-05
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium	1.50358738260226e-05	3.97261065526407e-06	1.24651171487291e-05	1.18922791553001e-05	1.29678172492199e-05	1.21763570616121e-05	4.60812028313669e-05	1.3549227731656e-05	7.10831930351594e-06	5.34581816340197e-05	1.82438472625107e-05	1.35825094381877e-05	3.98518492177695e-05	5.55509425533084e-06	1.29575303983663e-05	7.73680263942569e-06	1.67825580250066e-05	2.2698859469615e-06	2.8984647573648e-05	2.12398157250926e-05	8.93509594602622e-06	2.6620485054816e-05	5.188020953945e-06	1.43037418083733e-05	9.34170557746531e-06	7.10469478231215e-06	5.67804677068129e-05	6.79165493810593e-05	1.42648510626576e-05	5.12396800081983e-05	2.69960461175532e-05	4.021905491071e-05	0.000108790535310114	2.91678157018307e-05	5.03078269486689e-05	4.23281099380812e-05	7.00095320670584e-06	5.72199162424145e-05	5.55239932500592e-05	1.73873984829495e-05	3.74440398823958e-06	3.51375488631539e-05	3.31624437011311e-05	5.38665138816455e-05	7.82430981763099e-05	2.33624195456677e-05	9.62860390206618e-05	7.18065572380326e-05	3.83971213129621e-05	3.25728895225921e-05	3.06908911394091e-05	2.33093441333294e-05	1.46106460274838e-05	2.62614007305922e-05	4.00730891511739e-05
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Traorella	0.000563403036892728	0.00034164451635271	0.000610790740287726	0.000292085978277737	0.000270768024163712	0.000303879519711537	0.00114901541265502	0.000465691975369511	0.000345300280013101	0.00112121502006089	0.000320067495833521	0.00178725947363469	0.00185709617354806	0.000428911751187913	0.000412826918491951	0.000173304379123136	0.00023192944942755	8.4858813094099e-05	0.000337030785740093	0.000520592218078291	0.00028181775591926	0.000156272106710679	0.000329910968844048	0.000224652886049157	0.000322029350600957	0.000704785722405365	0.000492957696909148	0.000852639089820046	0.000225778159922753	0.000100878120016141	0.000138718144665581	8.7750665259731e-05	0.000200243933519014	0.000532975541460724	0.000702411168717264	0.00013097754773293	0.000108245507272913	0.000208002127962291	7.55126308200805e-05	0.000653476392984185	0.00125362645526261	0.000264702868102426	0.000461463835230993	0.000621913387542634	0.000308590779207366	0.000834372126630989	0.000747457601882045	0.000417161903954285	0.000774646685536109	0.000329416392153007	0.000312785890548446	0.000497913489959176	0.000217580161111989	0.000695927119360692	0.000597453329162956
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter	3.06613897628695e-05	0.00433989656766439	8.15426413479362e-05	3.7707226589976e-06	2.59356344984398e-06	0.000116469502328464	3.01465812915484e-06	0.000156067030538705	1.72240044662117e-05	9.47241464041401e-05	1.56833072958425e-05	0.000175578780542426	4.08736915054046e-07	5.75975562263251e-05	5.9604639832485e-06	6.18944211154056e-06	6.32784974713362e-06	1.11748231235027e-05	6.74061571480185e-05	0.000965327951424108	0	5.50485339096504e-05	3.06564874551295e-06	0	0.000104575204103292	9.63396612481528e-05	2.34630031846334e-07	0.000118922150723461	1.35270139387271e-05	5.12396800081983e-05	0.000218875635445393	0.00012723846462661	0.0055426827312579	0.000345594422406539	0.00326621193453528	0.00177698197381567	5.60076256536467e-05	0.000338680044786183	0.000383337649398409	5.79579949431649e-06	0.000187969080209627	2.04969035035064e-05	2.13588620447963e-05	0.000245459909847044	0.000687913319166116	1.62702564693043e-05	0.000479444915948244	5.40258859219483e-05	4.1444511893356e-05	0.000121072815772654	2.80789004041403e-05	0.000366474688318457	1.18464697520139e-06	0.000215343485990856	0.00105647235034913
