#OTU ID	M34.1.30.18	M5.9.5.17	M20.11.27.17	M2.8.22.17	M14.11.27.17	M2.7.25.17	M3.8.22.17	M1.8.8.17	M1.7.25.17	M23.11.8.17	M19.11.28.17	M9.7.25.17	M8.8.8.17	M19.12.11.17	M4.8.22.17	M11.11.27.17	M24.11.8.17	M33.2.27.18	M9.8.8.17	M24.12.19.17	M6.8.8.17	M4.9.5.17	M12.11.28.17	M30.11.8.17	M20.10.31.17	M6.9.5.17	M2.9.5.17	M31.3.12.18	M29.11.22.17	M15.10.31.17	M27.11.8.17	M27.12.6.17	M35.3.27.18	M15.12.11.17	M30.12.19.17	M2.9.19.17	M5.7.11.17	M22.12.6.17	M4.7.25.17	M2.8.8.17	M8.8.22.17	M29.12.6.17	M18.11.28.17	M38.3.13.18	M8.7.25.17	M36.3.13.18	M1.8.22.17	M38.3.27.18	M24.12.6.17	M9.9.19.17	M23.12.19.17	M34.3.12.18	M22.12.19.17	M17.11.27.17	M27.12.19.17	M30.11.22.17	M8.9.19.17	M32.2.13.18	M29.11.8.17	M7.8.8.17	M3.8.8.17	M21.11.8.17	M10.7.11.17	M1.7.11.17	M9.7.11.17	M10.8.22.17	M32.3.12.18	M3.7.11.17	M31.1.30.18	M9.9.5.17	M33.1.30.18	M31.2.13.18	M33.2.13.18	M10.9.5.17	M3.9.5.17	M35.4.9.18	M10.7.25.17	M19.11.14.17	M32.2.27.18	M33.3.12.18	M29.12.19.17	M12.12.11.17	M22.11.8.17	M18.12.11.17	CS.283	M37.3.27.18	M31.2.27.18	M5.8.22.17	TFS.023	M22.11.22.17	M34.2.13.18	M16.11.27.17	M10.8.8.17	M7.7.11.17	M12.11.14.17	M18.10.31.17	M35.3.13.18	TFS.026	M8.9.5.17	M16.10.31.17	M30.12.6.17	M6.8.22.17	M12.10.31.17	M8.7.11.17	M1.9.5.17	M17.10.31.17	M13.11.14.17	M17.11.14.17	M7.8.22.17	M13.10.31.17	M21.12.6.17	M23.12.6.17	M38.2.27.18	M9.8.22.17	M21.11.22.17	M37.4.9.18	CS.224	M16.11.14.17	M2.7.11.17	M1.9.19.17	M7.7.25.17	M27.11.22.17	M34.2.27.18	M15.11.14.17	M23.11.22.17	M38.4.9.18	M21.12.19.17	M35.2.27.18	M24.11.22.17	M37.3.13.18	M32.1.30.18	M11.10.31.17	M19.10.31.17	M7.9.5.17	M18.11.14.17	M6.7.11.17	M3.7.25.17	M13.11.27.17	M15.11.28.17	M14.11.14.17	M11.11.14.17	M4.8.8.17	M5.7.25.17	M14.10.31.17	M36.4.9.18	M37.2.27.18	M20.11.14.17	M4.7.11.17	M36.2.27.18	M36.3.27.18	M5.8.8.17
NR 114326.1 Fusicatenibacter saccharivorans strain HT03-11 16S ribosomal RNA gene  partial sequence	0	1256.56555502501	3079.88965960524	58486.8248762299	16082.7914131879	3363.60578540195	156867.829130745	3786.33424593697	4356.78073510773	20429.9165038195	11441.2663149125	1873.63203570121	9910.42978648669	29309.3612919724	180618.610575824	165.461555007694	0	0	16348.8434470515	0	1793.83553693718	880.624992137277	6164.71450707276	0	3670.57288126376	14618.444541276	3076.78282471454	0	137.744841455687	299.025177919981	0	0	0	4939.97357688552	133.971035462133	58410.1691880763	16960.8861197646	0	451.27711423328	1703.11329109612	1116.33618464201	0	8224.62360923899	0	26394.9419925112	0	44253.9067902088	0	132.957506780833	69419.6670958534	943.431827616137	459.252795701394	0	2268.44815461743	0	0	144432.040189785	0	0	38135.4363360361	256.970319928048	17547.8065241845	86832.5769615152	25113.5181755917	32660.7310634871	228.154232261008	119.467176393286	29843.4740239966	0	100074.942657512	157.057373058378	145.872536577539	0	16271.9448787867	990.916597853014	0	579.032089958425	55369.2168450194	286.804141451803	0	0	5974.12119319493	0	11235.0313758803	176605.612029793	0	0	16520.3550067528	27959.9956984622	0	0	1358.63411983153	17604.5557528627	64352.3438422482	981.59509202454	14806.5889320748	113.867981462293	62287.2921081359	204263.529313075	1577.98849502934	0	956.0412244976	0	97853.2201697454	28004.6096083072	31520.2112706053	6830.6829484583	5018.54071988179	0	0	10908.2975783579	102788.520252392	149.615488195338	2546.32904229736	22553.8787102523	342.237204606513	458723.356264802	489.973908889352	31158.0706365646	37811.6507148765	0	249.868818870093	0	975.257711850356	264.74637297469	0	15100.9479334543	0	147.396969518307	0	0	0	18988.568106956	18651.0518325743	11448.2617911429	44886.7144824966	11367.6731793961	8656.58106269838	4512.98308181708	1386.04941266156	0	14728.9399914477	11522.0647540039	264.350952324306	0	0	0	67657.7091671431	0	0	3252.56139209628
NR 114316.1 Bacteroides reticulotermitis strain JCM 10512 16S ribosomal RNA gene  partial sequence	104.15798683443	0	0	0	0	0	0	0	0	0	0	0	0	295.060684147373	0	661.846220030776	0	0	0	0	0	0	1166.29733917593	0	0	0	0	0	0	149.51258895999	0	0	0	459.532425756792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229.626397850697	0	0	0	0	0	351.7534911534	0	0	0	0	0	0	0	0	119.467176393286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	543.101926654085	0	411.037733263914	0	0	178.628844985888	0	0	0	0	226.439019971922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359.509628866226	0	0	0	0	0	0	0	0	0	0	0	174.067433723825	0	0	0	464.295663478503	97.5257711850356	0	0	0	0	0	0	0	0	193.760899050572	0	0	0	0	412.21814584278	220.145516186199	693.024706330781	203.50641553975	475.127096498313	0	0	0	0	0	0	0	0	0
NR 115502.1 {Ruminococcus} torques strain GIFU 12126 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	222.064309824125	0	0	0	0	0	165.461555007694	780.122479229239	0	0	0	0	0	0	1478.89615191221	0	0	0	428.467372209606	688.724207278437	0	234.469337272418	8927.57504742774	158.853711616972	0	267.942070924266	0	0	0	0	0	0	973.06013511635	0	0	0	0	0	0	0	0	0	229.626397850697	0	0	452.775513900208	345.913037462382	0	351.7534911534	124.848621046981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123.216442002021	335.334160490929	0	1108.0537036695	0	936.899798566543	0	0	0	0	0	0	0	0	0	0	0	341.603944386878	0	0	0	1993.2727046219	0	0	0	0	0	0	0	0	0	2908.87935422878	4070.83248524323	0	0	835.328841120454	0	0	0	0	0	0	499.737637740186	0	0	264.74637297469	0	761.392332779209	0	0	0	0	0	0	0	0	0	0	0	0	0	203.50641553975	0	0	0	0	0	0	0	0	0	0
NR 114789.1 {Clostridium} leptum strain DSM 753 16S ribosomal RNA gene  complete sequence	312.473960503291	2764.44422105501	1472.99070676772	6734.09071069598	0	0	7389.64153756401	3009.65029805246	0	666.192929472375	333.240766453763	4854.41027431676	10286.7752214166	688.474929677204	12248.0974621942	661.846220030776	0	649.257898222332	14305.23801617	400.320256204964	16250.0395699015	754.821421831952	499.841716789683	3401.46114939809	0	4779.10686926331	1823.27871094195	1285.40211662882	4270.09008512631	747.562944799952	1055.11201772588	2231.89376185694	0	0	4019.13106386399	2461.73126846298	1038.42159916926	721.006525109052	0	3633.3083543384	2232.67236928401	2780.17181461814	1142.30883461653	242.02526743792	1841.50758087287	0	6638.08601853132	0	132.957506780833	4266.01306175636	188.686365523227	803.692392477439	0	0	2414.80274080111	1556.60866858072	7774.80961684143	703.506982306799	2247.27517884565	17278.1912202105	0	1462.31721034871	3440.53606828645	8878.51652672434	0	4677.16176135067	358.401529179858	0	447.560793674474	16653.9238915678	314.114746116756	583.490146310154	244.621387247887	5084.98277462085	330.305532617671	0	11812.2546351519	0	0	0	3353.34160490929	543.101926654085	0	0	936.899798566543	0	714.515379943553	8320.47076982443	940.961393698247	0	726.058229870035	0	10409.6503582144	885.582713425434	0	925.411808254673	0	160.534258010659	4613.75528222551	143.453499548121	4734.02267347701	4780.206122488	0	5325.34531536029	1610.8846234867	0	479.346171821635	0	1058.4250635055	0	4363.31903134318	0	0	0	1670.65768224091	0	2255.55430246983	857.454340556365	106529.269438981	1772.42112725984	0	499.737637740186	0	292.577313555107	0	0	9263.60671548037	0	147.396969518307	0	433.112926977161	2509.9141609357	387.521798101143	4337.45391455216	113.349126644979	712.487531468199	0	412.21814584278	550.363790465498	0	915.778869928874	0	576.103237700196	1057.40380929722	0	0	0	0	0	0	0
NR 114393.1 {Clostridium} spiroforme strain JCM 1432 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8429.70806589961	0	0	0	0	5647.53849968319	0	6799.61078090013	2231.89376185694	0	0	9913.85662419785	0	346.140533056421	0	0	0	0	12371.7645750507	0	0	0	0	0	0	0	0	0	0	0	0	10564.7619910049	6918.26074924764	0	0	5743.0365681611	0	0	0	0	253.671900763552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5700.6807283458	0	0	0	4684.49899283272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19185.2497819858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13251.3815270103	0	0	0	0	11493.9656680243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 114736.1 Raoultella ornithinolytica strain JCM6096 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	101.927448042483	0	0	0	0	0	0	0	0	0	0	2925.45929710965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3146.32847669297	0	198.479645912312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	459.748977058526	0	0	0	0	0	0	9418.45648119079	0	0	367.237516984735	0	0	134.423056242607	0	0	0	0	0	0	0	341.603944386878	0	0	0	0	382.41648979904	0	0	0	0	0	0	0	0	0	0	2842.69427571142	0	0	171.118602303256	0	0	0	0	0	0	0	0	0	1727.04943199263	0	381.723098064664	147.396969518307	559.409263817409	0	0	0	0	0	474.991687645466	0	0	0	0	0	0	0	0	0	807.509841526194	0	0	1210.50720251785	4222.97297297297	0
NR 114589.1 Kluyvera ascorbata strain ATCC 33433 16S ribosomal RNA gene  partial sequence	0	125.656555502501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	794.26855808486	0	0	0	0	0	0	113.540886073075	0	0	0	968.101069751682	0	0	414.880376158208	0	0	1163.45810775173	0	0	0	0	0	0	0	0	0	493.66260629173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120.586532896006	1344.23056242607	0	0	0	0	0	0	0	113.867981462293	3371.21941822385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2842.69427571142	0	0	0	0	0	174.067433723825	0	0	0	0	0	0	0	0	190.861549032332	0	0	0	0	0	0	0	1424.9750629364	0	0	0	0	0	0	0	0	0	605.632381144645	0	0	0	0	0
NR 114508.1 Desulfomicrobium hypogeium strain CN-A 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105.519737466893	0	0	0	0	0	0	0	0	0	0	0	0	229.766212878396	0	0	0	180.251631277263	0	0	0	0	0	0	0	0	0	0	132.957506780833	0	0	0	0	0	0	0	0	0	0	0	0	224.971878515186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135.775481663521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104.858074596034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125.495708046785	0	0	0	0	0	137.40604861426	0	0	101.753207769875	0	0	264.350952324306	0	0	0	0	0	0	0
NR 114401.1 Actinomyces israelii strain JCM 12964 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155.127747700231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2016.3458436391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1058.4250635055	0	0	0	0	0	0	0	0	0	348.134867447649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	949.983375290932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 114674.1 Kocuria varians strain ATCC 15306 16S ribosomal RNA gene  partial sequence	0	0	0	124.705383531407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	493.66260629173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 114781.2 Enterococcus dispar strain LMG 13521 16S ribosomal RNA gene  complete sequence	0	0	0	0	0	101.927448042483	777.857003954106	291.25648045669	264.047317279256	0	0	766.485832786857	627.242391549791	0	0	0	390.06123961462	0	510.901357720358	133.440085401655	105.519737466893	125.803570305325	0	0	0	421.685900229116	0	0	0	0	0	0	0	0	0	223.793751678453	0	180.251631277263	0	0	558.168092321003	0	0	242.02526743792	613.835860290958	0	138.293458719403	0	0	0	0	0	0	0	0	0	99.677046369762	0	124.848621046981	246.831303145865	256.970319928048	224.971878515186	0	0	0	684.462696783025	0	0	0	302.798616210324	0	0	0	0	0	0	347.419253975055	0	0	0	0	0	0	0	0	0	0	361.759598688019	0	0	0	0	306.166187006307	0	0	0	0	0	104.858074596034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171.118602303256	0	0	0	0	0	0	0	0	0	0	0	0	294.793939036613	0	0	0	0	0	0	0	0	0	0	0	0	0	576.103237700196	0	0	0	0	0	0	0	0
NR 114764.1 Haemophilus parahaemolyticus strain NCTC 8479 16S ribosomal RNA gene  complete sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276.586917438805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268.846112485213	0	0	0	0	0	0	0	0	481.602774031978	0	0	0	0	0	0	371.742605420007	0	0	0	0	0	0	0	0	0	0	0	1973.6100146611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237.495843822733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 115269.1 Catabacter hongkongensis strain HKU16 16S ribosomal RNA gene  partial sequence	2708.10765769519	0	0	1496.46460237688	0	101.927448042483	3111.42801581643	0	0	0	0	2640.11786848806	4767.04217577841	393.414245529831	1143.15576313813	2481.92332511541	0	649.257898222332	4342.66154062304	0	4853.90792347709	0	1166.29733917593	147.889615191221	0	1265.05770068735	0	1071.16843052402	826.469048734125	1345.61330063991	468.938674544836	0	0	689.298638635189	2545.44967378053	1566.55626174917	0	0	0	0	0	1112.06872584726	0	0	0	0	1936.10842207164	0	0	1085.89423390162	0	688.879193552091	0	0	2263.87756950104	1902.5217060431	697.739324588334	2462.2744380738	873.940347328864	5923.95127550076	0	0	0	1268.35950381776	0	0	716.803058359716	0	895.121587348948	3633.58339452389	628.229492233513	1021.10775604277	978.485548991548	1144.12112428969	0	0	4632.2567196674	0	1434.02070725901	1232.16442002021	4024.00992589115	1900.8567432893	0	685.062888773189	0	0	535.886534957665	4341.11518425622	268.846112485213	0	3630.29114935018	0	4592.49280509461	0	0	0	0	0	3040.88416328499	0	249.159088077738	0	4506.73757267114	0	123.914201806669	0	1797.54814433113	0	0	486.274891195993	0	0	0	0	0	0	0	0	3307.28124075267	0	0	249.868818870093	464.295663478503	780.206169480285	0	0	0	0	0	0	2021.19365922675	5647.30686210532	0	433.745391455216	0	712.487531468199	0	412.21814584278	880.582064744796	2425.58647215773	4070.128310795	950.254192996627	0	2379.15857091875	0	0	0	0	0	0	0
NR 114908.1 Desulfovibrio idahonensis strain CY1 16S ribosomal RNA gene  complete sequence	208.315973668861	6408.48433062753	0	231952.013368417	13285.7842108943	7950.3409473137	118363.907435017	1747.53888274014	2640.47317279256	271917.747379641	222.160510969175	142481.199805824	91577.3891662694	263784.251627751	168370.51311363	105564.472094909	47782.5018527909	129.851579644466	177410.496468394	175073.392046971	115649.632263715	251.607140610651	130791.9158933	295.779230382443	135.94714375051	424497.139563977	1253.50411377259	214.233686104803	0	187040.248788948	0	0	0	180251.594003102	133.971035462133	53934.2941545072	49844.2367601246	59302.7866902195	150.425704744427	1816.6541771692	1116.33618464201	278.017181461814	228.461766923305	0	12890.5530661101	198.479645912312	126676.808186973	1720.57811424639	166063.92596926	72211.9665544576	154251.103815238	229.626397850697	102635.110057955	0	150.925171300069	0	168553.885411267	0	0	161921.334863687	0	382789.651293588	4095.87627176958	181629.080946704	8948.14549684578	798.53981291353	0	28219.3393832349	0	265932.884686717	0	0	244.621387247887	351245.185156935	330.305532617671	0	117311.901425577	0	0	246.432884004041	167.667080245465	174335.718455961	62605.034257327	123859.370290193	0	0	178.628844985888	241293.652324908	20701.1506613614	108638.864132272	242.019409956679	0	69346.6413569285	7379.85594521195	31901.8404907975	132.201686893525	143245.920679564	28254.0294098761	268646.38711504	430.360498644364	0	8986.78751027744	116273.829374915	2329.83857547013	2106.54143071337	0	73339.9642887102	139.403908885605	21168.5012701101	159619.733035085	66540.6152279834	21371.870547527	0	1697.5526948649	80470.0116946038	171.118602303256	0	122.493477222338	14621.6644328013	28949.5450785773	63889.5987733197	249.868818870093	0	167646.800667076	106428.041935825	191.894381332515	167760.110655686	7443.60041226095	1473.96969518307	186.469754605803	144.370975659053	265046.935394809	0	152244.632400781	113.349126644979	4749.91687645466	0	175055.305934567	199671.983180883	39502.4082608545	276565.21871852	133985.841212524	2304.41295080078	162311.484727124	447.687693065318	0	0	952.925481227368	807.00480167857	0	813.140348024069
NR 114807.1 Marvinbryantia formatexigens strain I-52 16S ribosomal RNA gene  complete sequence	0	0	0	0	0	101.927448042483	0	0	0	0	0	85.165092531873	0	0	163.307966162589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149.51258895999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.449899283272	0	0	0	268.846112485213	0	0	0	0	0	0	0	0	0	104.858074596034	143.453499548121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174.067433723825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 115161.1 Clostridium tunisiense strain TJ 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	111.032154912063	0	0	0	0	0	0	0	0	0	0	738.638162268252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.3431827616136	0	142.747023724555	0	0	0	0	0	0	0	0	224.971878515186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294.793939036613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 115189.1 Scardovia wiggsiae strain C1A 55 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268.846112485213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	590.807042419946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	949.983375290932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 115345.1 {Clostridium} alkalicellulosi strain Z-7026 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124.848621046981	0	0	0	163.835050870783	253.671900763552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 115722.1 Cronobacter zurichensis strain 508 05 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	101.927448042483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3177.07423233944	0	0	0	0	0	0	0	0	0	0	2178.22740694128	0	0	138.293458719403	0	0	1318.58585545196	0	0	0	0	0	0	0	0	0	0	0	0	163.835050870783	253.671900763552	0	0	0	0	0	151.399308105162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3494.99946230778	0	0	0	0	295.194237808478	0	0	341.603944386878	2086.94535413857	0	0	0	0	0	0	123.914201806669	0	0	0	0	0	0	0	448.846464586014	0	0	0	0	0	174.067433723825	0	0	0	0	0	0	191.894381332515	0	0	0	0	0	0	0	0	0	1899.96675058186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 115711.1 Clostridium cavendishii strain BL-28 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	992.398229561558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	569.339907311463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2244.23232293007	0	0	855.593011516282	0	0	0	0	0	0	0	0	0	0	0	381.723098064664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201.877460381548	0	0	403.502400839285	0	0
NR 116341.1 Pectobacterium carotovorum strain ATCC 15713 16S ribosomal RNA gene  partial sequence	104.15798683443	125.656555502501	133.908246069793	249.410767062814	0	407.709792169933	0	97.0854934855634	264.047317279256	222.064309824125	111.080255484588	85.165092531873	125.448478309958	0	0	165.461555007694	585.091859421929	0	127.72533943009	0	105.519737466893	0	0	147.889615191221	135.94714375051	0	0	0	275.489682911375	0	117.234668636209	0	476.561134850916	0	267.942070924266	0	0	0	451.27711423328	0	0	139.008590730907	0	726.075802313762	0	198.479645912312	0	0	0	0	0	0	0	453.689630923485	0	172.956518731191	0	0	124.848621046981	0	256.970319928048	0	163.835050870783	0	0	0	0	0	0	151.399308105162	0	0	122.310693623944	0	0	919.497954117052	347.419253975055	0	0	0	0	0	184.675617278251	0	0	979.300045292627	0	0	268.846112485213	460.985279203417	242.019409956679	226.439019971922	153.083093503154	0	0	0	227.735962924585	160.534258010659	0	430.360498644364	0	191.20824489952	0	0	123.914201806669	0	0	0	0	121.568722798998	0	0	0	282.925449144151	0	342.237204606513	0	734.960863334028	0	0	0	0	0	0	264.74637297469	383.788762665029	0	0	294.793939036613	0	144.370975659053	250.99141609357	387.521798101143	0	0	474.991687645466	0	0	0	0	0	0	576.103237700196	0	447.687693065318	201.877460381548	0	0	0	0	0
NR 116295.1 Slackia equolifaciens strain DZE 16S ribosomal RNA gene  partial sequence	3437.21356553621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1168.6642168002	0	0	0	0	0	3401.46114939809	0	0	0	0	688.724207278437	0	1172.34668636209	0	0	0	3617.21795747759	0	0	0	0	0	0	2502.15463315633	0	0	0	0	0	0	0	0	0	2985.14317205906	0	0	1509.25171300069	2940.26081843025	0	351.7534911534	3870.3072524564	0	0	0	0	0	0	0	1553.07329311272	0	1790.2431746979	0	1413.5163575254	875.235219465231	856.174855367605	0	0	0	0	0	286.804141451803	1232.16442002021	3856.34284564569	0	0	0	0	0	1964.91729484477	0	0	0	1694.13586969675	0	0	0	0	0	0	0	0	0	5481.49993771023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	749.60645661028	464.295663478503	0	0	0	0	0	0	0	1299.33878093148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 115943.1 Cronobacter universalis strain E797 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	465.383243100693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1344.23056242607	0	0	0	0	0	0	0	0	642.137032042638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1899.96675058186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 115869.1 Phytobacter diazotrophicus strain LS 8 16S ribosomal RNA  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191.20824489952	0	0	0	0	0	0	0	0	0	0	149.615488195338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 116001.1 Cellulosilyticum ruminicola strain H1 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	674.915635545557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.449899283272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1047.30841736737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3228.01920671428	0	0
