#OTU ID	M5.8.22.17	M12.10.31.17	M36.3.13.18	M8.9.5.17	M20.10.31.17	M17.11.27.17	M18.11.14.17	M9.8.8.17	M11.10.31.17	M35.3.13.18	M19.12.11.17	M35.2.27.18	M21.12.19.17	M1.9.5.17	M21.11.8.17	M2.8.8.17	M6.9.5.17	M12.11.28.17	M17.11.14.17	M19.11.28.17	M4.9.5.17	M12.11.14.17	M11.11.14.17	M27.11.8.17	M30.11.8.17	M23.11.8.17	M11.11.27.17	M38.2.27.18	M2.7.25.17	M33.2.27.18	M5.7.25.17	M20.11.27.17	M12.12.11.17	M2.8.22.17	M19.10.31.17	M37.2.27.18	M14.11.27.17	M9.9.5.17	M17.10.31.17	M9.7.25.17	M18.11.28.17	M13.11.27.17	M2.9.5.17	M8.8.8.17	M24.12.19.17	M13.11.14.17	M21.11.22.17	M1.8.8.17	M8.8.22.17	M6.8.8.17	M10.7.25.17	M8.9.19.17	M22.12.19.17	M23.12.6.17	M7.8.8.17	M10.8.22.17	M1.7.25.17	M15.11.28.17	M23.11.22.17	M15.11.14.17	M3.7.11.17	M22.11.22.17	M37.4.9.18	M10.8.8.17	M27.11.22.17	M31.2.13.18	M15.10.31.17	M23.12.19.17	M36.2.27.18	M31.2.27.18	M22.11.8.17	M30.12.19.17	M5.9.5.17	M29.11.22.17	M33.3.12.18	M32.2.27.18	M14.11.14.17	M34.2.13.18	M10.9.5.17	M14.10.31.17	M18.12.11.17	M32.2.13.18	M16.11.14.17	M30.12.6.17	M27.12.19.17	M34.1.30.18	M31.1.30.18	M29.12.6.17	M13.10.31.17	M29.11.8.17	M32.1.30.18	M21.12.6.17	M33.1.30.18	M32.3.12.18	M2.7.11.17	M30.11.22.17	M34.3.12.18	M29.12.19.17	M33.2.13.18	M22.12.6.17	M15.12.11.17	M1.8.22.17	M9.8.22.17	M3.8.22.17	M3.8.8.17	M4.8.22.17	M3.7.25.17	M34.2.27.18	M18.10.31.17	M27.12.6.17	M9.9.19.17	M3.9.5.17	M24.12.6.17	M24.11.22.17	M6.8.22.17	M31.3.12.18	M16.10.31.17	M6.7.25.17	M1.7.11.17	M7.9.5.17	M2.9.19.17	M10.7.11.17	M38.3.13.18	M4.7.25.17	M4.8.8.17	M37.3.13.18	M5.8.8.17	M7.7.25.17	M8.7.11.17	M19.11.14.17	M4.7.11.17	M16.11.27.17	M35.3.27.18	M7.8.22.17	M9.7.11.17	M5.7.11.17	M8.7.25.17	M7.7.11.17	M20.11.14.17	M1.9.19.17	M6.7.11.17	M37.3.27.18	M38.4.9.18	M24.11.8.17	M35.4.9.18	M38.3.27.18	M36.3.27.18	M36.4.9.18
NR 117140.1 {Eubacterium} fissicatena strain DSM 3598 16S ribosomal RNA gene  partial sequence	241.173065792012	901.347514534229	0	734.075798569601	135.948991938225	0	113.349126644979	1532.70407316107	1254.95708046785	0	0	0	507.594888519473	743.485210840014	224.971878515186	1135.43464438187	140.561966743039	2665.82248954498	0	0	1258.03570305325	2453.98773006135	1424.54490877825	42907.8887208525	41261.2026383507	333.096464736188	1158.23088505386	0	203.854896084967	2726.88317253379	3456.61942620118	0	678.877408317606	623.526917657035	0	0	699.251800573387	529.897578368067	425.948800954125	85.165092531873	0	137.40604861426	113.956218021036	1129.03630478962	400.320256204964	0	0	1747.53888274014	4186.26069240752	1160.71711213583	694.838507950111	897.093417327858	285.494047449111	0	493.66260629173	3080.08213552361	264.047317279256	990.654822837896	264.74637297469	487.628855925178	0	0	0	765.415467515768	22238.3248794383	4522.0486339037	5083.42802463967	283.029548284841	0	1429.03075988711	0	22105.220851252	1256.56555502501	25482.7956693022	2957.1946080485	4588.86626322884	1039.53705949617	3146.25232943682	508.498277462085	3700.91333254028	137.012577754638	2814.0279292272	612.46738611169	27407.4996885511	37731.2928250174	4166.31947337722	3132.92555572132	31415.941505185	4011.76785236694	70289.77364945	4186.75829411255	0	1884.68847670054	2986.67940983215	174.067433723825	14009.4780172265	4707.34115593929	37054.4247342477	2568.52456610281	0	574.415532195991	691.467293597013	4809.73263545056	259.285667984702	2184.24771938841	979.847796975536	0	3714.36530782802	132.201686893525	77000.3347840643	853.235702484467	1816.68042939719	132.957506780833	0	0	214.233686104803	430.360498644364	0	761.015702290657	433.745391455216	1118.94371713103	327.756018419888	0	0	0	0	0	0	0	0	0	2490.82921969114	0	0	0	692.281066112842	0	0	0	3545.05169867061	237.524049309993	0	0	0	919.497954117052	0	0	0
NR 117194.1 Micrococcus cohnii strain WS4601 16S ribosomal RNA gene  complete sequence	361.759598688019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	851.65092531873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22534.8681405689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3605.31620261877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277585.010409438	0	0	0	0	0	0	0	0	0
NR 117165.1 {Clostridium} hungatei strain DSM 14427 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275.489682911375	0	0	0	0	0	0	0	0	0	0	0	0	0	139.008590730907	0	0	0	0	0	0	0	518.869556193573	0	167.667080245465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 117201.1 Listeria weihenstephanensis strain WS 4560 16S ribosomal RNA gene  partial sequence	0	0	0	209.735942448457	0	0	0	127.72533943009	0	0	0	0	0	0	0	0	140.561966743039	0	0	0	0	0	0	0	0	0	0	0	0	0	1152.20647540039	0	0	374.116150594221	0	0	0	302.798616210324	0	170.330185063746	0	0	0	250.896956619916	0	0	0	291.25648045669	0	105.519737466893	347.419253975055	398.708185479048	0	0	370.246954718797	0	132.023658639628	0	0	0	0	0	0	612.332374012614	0	0	0	0	0	0	184.675617278251	0	0	0	0	0	0	0	127.124569365521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138.293458719403	0	129.642833992351	128.485159964024	163.307966162589	0	0	0	0	0	330.305532617671	0	147.396969518307	0	0	0	0	0	433.745391455216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	613.835860290958	0	0	0	237.524049309993	0	0	0	0	0	0	447.687693065318
NR 117374.1 Parvibacter caecicola strain NR06 16S ribosomal RNA gene  partial sequence	2291.14412502412	0	0	0	0	0	0	1277.2533943009	0	0	98.3535613824577	0	9390.50543761024	0	3374.57817772778	0	140.561966743039	333.227811193122	0	0	0	0	0	0	0	5329.543435779	0	0	0	0	0	0	135.775481663521	4239.98304006784	0	0	0	1665.39238915678	0	1618.13675810559	0	412.21814584278	0	501.793913239832	266.880170803309	119.836542955409	835.328841120454	0	0	1266.23684960272	3705.80537573392	996.77046369762	713.735118622777	0	3579.05389561504	0	0	330.218274279299	0	195.051542370071	0	0	0	1530.83093503154	0	0	0	4434.12958979584	0	0	184.675617278251	0	0	0	0	0	0	0	762.747416193128	0	548.050311018551	0	0	0	0	0	149.186931224825	417.025772192721	0	0	0	2181.65951567159	0	0	0	0	114.813198925348	0	122.310693623944	0	344.649319317594	968.054211035818	0	907.499837946457	0	0	0	0	0	0	698.101938396382	0	531.830027123331	147.396969518307	0	0	0	0	0	0	223.788743426206	163.878009209944	0	0	0	0	0	0	0	0	0	0	0	4233.70025402201	0	0	0	0	0	590.841949778434	475.048098619985	0	0	0	0	0	0	0
NR 117306.1 Dietzia alimentaria strain 72 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	493.66260629173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137.012577754638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232.700646132127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 117425.1 Streptococcus lactarius strain MV1 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	247.828403613338	0	340.630393314561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.699654052581	0	0	0	0	0	0	0	0	0	97.0854934855634	0	0	0	0	0	0	0	0	0	0	0	0	203.016830095215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	522.202301171474	0	0	0	0	0	0	968.054211035818	0	0	0	0	0	0	0	0	232.700646132127	0	0	0	0	0	0	0	0	0	447.577486852411	0	0	0	0	0	0	0	2995.50673989017	0	0	0	0	0	0	346.140533056421	613.835860290958	0	0	0	0	0	0	0	0	0	0	0
NR 117435.1 Ohtaekwangia koreensis strain 3B-2 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.5668820440425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22384.3846532659
NR 117645.1 Vallitalea guaymasensis strain Ra1766G1 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110416.230288159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106928.136222411	0	1292.72932094776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 117751.1 Citrobacter koseri strain LMG 5519 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	954.30774516166	0	0	224.971878515186	0	0	0	0	0	0	0	0	0	0	111.032154912063	0	598.461952781352	0	0	0	0	0	0	0	4441.30412839406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264.74637297469	0	0	614.64703893789	171.118602303256	0	0	0	0	0	0	0	19944.9666660511	0	0	0	0	0	0	0	0	0	0	0	122.493477222338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	589.587878073227	5927.45559188512	0	0	0	0	0	0	0	242.02526743792	0	475.127096498313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	590.841949778434	0	367.237516984735	191.942263767059	4680.73487537543	0	0	0	0
NR 118643.1 Eisenbergiella tayi strain B086562 16S ribosomal RNA gene  partial sequence	482.346131584025	0	0	0	5437.95967752899	53195.1092257786	30944.3115740793	255.450678860179	125.495708046785	0	26162.0473277337	0	105833.53425631	17719.7308583537	112035.995500562	12943.9549459533	421.685900229116	0	28717.2052304347	41988.8029858704	11448.1248977846	490.79754601227	0	62017.1397085546	106332.633322488	42192.2188665838	0	0	77261.0056162024	129.851579644466	39175.0201636133	71239.1869091299	11540.9159413993	374.116150594221	44758.767680682	0	0	227.098962157743	48132.2145078162	170.330185063746	65568.5271069887	0	21195.8565519128	0	22551.3744328796	0	89380.1859998886	14756.9950098056	19117.2571619943	3482.15133640748	115.806417991685	2392.24911287429	33688.2975989951	81416.6497048647	493.66260629173	6388.31850330824	35382.3405154204	110.0727580931	2912.21010272159	487.628855925178	19895.6493493311	1382.95583761025	0	0	119687.164238775	291.745073155077	0	24151.8547869731	403.502400839285	0	554.026851834752	52382.674865694	21110.3013244201	136505.137882586	0	0	0	0	508.498277462085	132.175476162153	21647.9872852328	0	13106.8020627902	145508.907437399	36071.1159407166	104.15798683443	0	67419.16650449	121.568722798998	125972.258636403	144.370975659053	168715.002545269	0	119.467176393286	1392.5394697906	69182.6074924764	114.813198925348	52647.4631970759	0	25415.4800100941	14245.5051984606	414.880376158208	29141.3212618475	259.285667984702	26981.8835924451	326.615932325179	19893.4280639432	0	59226.3557282991	333668.117397612	2327.00646132127	21635.0123864575	21672.0736052758	147.396969518307	8795.57926537792	214.233686104803	10759.0124661091	157358.839864239	4058.75041221684	0	26407.0717242923	2294.29212893922	0	38208.1290050844	22330.9735354207	0	39843.8770531794	26833.6314847943	6656.68164420037	119789.171058936	8576.32933104631	48231.5112540193	0	21168.5012701101	1342.22182452687	12114.9186569747	0	1475.97118904239	50312.2831367106	102215.657311669	950.09619723997	0	0	0	0	0	2111.48648648649	0
NR 118554.1 Intestinimonas butyriciproducens strain SRB-521-5-I 16S ribosomal RNA gene  partial sequence	93695.7360601968	80670.6025508135	198.479645912312	81797.0175548984	679.744959691124	2495.29297007917	2266.98253289958	69354.8593105386	57728.025701521	0	35800.6963432146	381.723098064664	33247.4651980255	21684.9853161671	24746.9066366704	45417.3857752748	55662.5388302433	124960.429197421	2091.05863328408	6442.72638407536	34218.5711230485	186503.067484663	28083.8853444855	19226.4856563383	16711.526516608	20651.9808136436	39710.7732018465	149.615488195338	23851.0228419411	98427.4973705055	2304.41295080078	1606.89895283752	79971.758699814	67839.7286410854	3681.45708196086	0	190895.741556534	61543.8187447483	4685.43681049538	55101.8148681219	4112.3118046195	52626.5166192616	24728.4993105649	69498.4569837168	7872.96503869762	39426.2226323295	17541.9056635295	45436.0109512437	68654.6753554833	81777.7965368422	60914.1758636264	52031.4182050158	8850.31547092243	32566.6598819459	68495.6866229775	81336.9838010495	31553.6544148711	63952.2724520908	29651.5937731653	91869.2764563036	7308.60588342774	5839.14686990995	0	80674.7902761619	33982.1593663327	72936.2682887693	70719.4545780755	11038.1523831088	0	55196.3131006395	369.351234556502	49435.3120855271	25131.3111005001	24518.5817791124	89578.3533354691	243496.71609258	133407.255968675	152230.208862751	51993.9488704982	57628.5076066987	45351.1632367851	79144.5355095149	1959.89563555741	33636.4768904946	30939.6601165142	43642.1964836264	35954.0504251828	21129.3057910979	70874.565391816	14732.1372835437	155054.427857823	67995.0549050978	20417.4584975892	181351.173765008	29243.3288656025	29402.6081843025	93343.1307263083	42419.7713021025	67760.1242676647	3605.03262554526	97995.289792636	50891.9928087401	95911.727259867	94768.9116484086	52935.885905178	69569.1935852631	2841.91829484902	240040.858018386	2379.63036408345	37942.1939515679	33664.0268071144	43435.1775392238	4919.42775089082	147.396969518307	38624.0654697031	68769.0132396418	2725.61649141431	67880.2838630052	79145.6330382284	125786.163522013	29763.9028756854	7210.63240523754	0	2557.23698065525	16154.3212809427	0	0	5111.16790186558	30953.5696455317	5323.96315817495	36211.16828664	679.317059915765	794.26855808486	52921.2531752752	33555.5456131717	24922.1183800623	106807.439690627	10626.9925611052	0	60265.8788774003	19714.4960927294	0	191.942263767059	10141.5922299801	459.748977058526	0	0	0
NR 118156.1 Oscillibacter ruminantium strain GH1 16S ribosomal RNA gene  partial sequence	19414.431796257	235251.701293434	0	15100.9878562889	29364.9822586566	19395.231721979	16775.6707434569	29249.1027294905	112946.137242106	797.075870236048	35210.5749749198	0	43653.1604126746	94422.6217766818	79415.0731158605	75165.7734580798	33453.7480848432	186107.732551359	13940.3908885605	14218.430640718	73469.2850583099	265521.472392638	113353.073455641	71513.1478680875	100269.159099648	63510.3926096998	60889.8522428314	149.615488195338	40770.9792169933	12465.7516458688	4608.82590160157	12051.7421462814	153018.967834788	30178.7028146005	71497.7717496609	201.877460381548	197888.259562268	38001.2263343957	73689.1425650637	3491.76879380679	59856.982933906	67466.3698696017	153726.938110378	11290.3630478962	42033.6269015212	116361.283209702	10302.3890404856	54367.8763519155	140100.191172572	26696.493579124	12159.6738891269	30800.2073282564	24695.2351043481	56991.6547934053	40603.7493674948	30686.7442391056	9505.70342205323	77931.5127299145	6883.40569734195	125125.564430401	12587.0434659033	8297.73502566151	0	13624.3953217807	122185.852427476	17942.3219990372	62047.724418396	32265.3685044719	0	33403.5940123611	0	72210.3881140897	183961.197255661	77688.0905810077	10350.1811281697	32408.8679840537	282754.080182959	37755.0279532418	40552.7376276013	101510.765692533	46584.2764365769	44320.9398853284	13964.2564033465	59050.7038744238	57351.5650940264	15623.6980251646	11039.832910637	50738.1356167811	95796.1535656106	115484.974468457	9384.11341783848	44724.0200712675	14763.3930674876	43486.0522071561	16014.2039025919	55173.1294752499	17451.606236653	60192.4818081218	35225.4797636957	10995.349507913	157389.855821701	13137.8785783432	67902.1077945961	10630.7123873728	28395.2203520493	15840.8727177712	8525.75488454707	52929.7056365494	7535.49615293091	117174.422497489	13031.2361833991	189925.681255161	41482.7421156198	0	39197.6902044016	15424.8253995458	7889.94247514668	30854.6744831842	24606.1743740646	117111.255692908	28421.1704151281	13601.8747644254	0	2557.23698065525	17579.7025704376	0	6505.12278419255	19166.8796319959	39274.4217007822	19698.6636852473	14293.8822184105	11548.390018568	158.853711616972	48687.5529212532	20133.327367903	20422.2914503288	9821.37376465533	22434.7620734443	3469.81263011797	161299.852289513	11401.1543668796	122.412505661578	0	195.03061980731	0	0	0	447.687693065318
NR 117778.1 Sutterella wadsworthensis strain WAL 9799 16S ribosomal RNA gene  partial sequence	0	23435.0353778899	0	0	0	0	0	0	0	0	134842.732655349	0	380.696166389604	0	0	113.543464438187	0	124127.359669438	0	111.08148938061	0	21104.2944785276	0	0	0	111.032154912063	827.30777503847	149.615488195338	305.78234412745	0	576.103237700196	0	44805.908948962	0	193.760899050572	0	9789.52520802741	227.098962157743	0	85.165092531873	0	89039.1195020405	113.956218021036	125.448478309958	0	30797.9915395401	0	0	697.710115401253	0	0	199.354092739524	0	0	0	0	0	21684.3333443406	5030.18108651912	46129.6897705219	0	614.64703893789	0	0	0	0	32892.7695711979	0	0	0	0	0	0	0	0	0	70342.0076925742	0	0	70053.002365941	329789.274655413	0	0	0	0	0	0	0	53003.9631403632	0	144.370975659053	0	0	0	2262.87663840972	0	0	0	0	0	13326.440346947	0	0	2203.92817786997	0	0	0	0	0	0	310.26752817617	0	0	0	0	0	286.906999096243	0	0	0	447.577486852411	0	484.050534875841	0	71744.1915712453	0	0	0	0	532.396315817494	0	226.439019971922	0	1058.4250635055	0	0	0	0	0	0	1662.66834516995	0	0	2730.42867730234	0	0	0	0
NR 117759.1 Veillonella parvula strain DSM 2008 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	1734.79882529337	0	340.630393314561	0	0	0	0	0	0	0	0	0	0	0	0	1630.83916867973	0	0	0	0	0	0	0	0	151.399308105162	0	0	0	0	227.912436042073	0	0	0	0	873.76944137007	0	0	0	498.38523184881	0	0	0	0	1584.28390367554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	502.626222010002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1106.34766975522	0	0	0	0	0	0	0	0	2327.00646132127	0	0	0	0	0	0	0	4566.09421374394	0	2461.67617768826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4037.90883826987	0	0	0	0	0	0	0
NR 118138.1 Gaiella occulta strain F2-233 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	255.450678860179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117.234668636209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194.170986971127	0	0	0	0	142.747023724555	0	0	0	0	110.0727580931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	979.300045292627	0	0	0	0	0	0
NR 117867.1 Blautia stercoris strain GAM6-1 16S ribosomal RNA gene  partial sequence	844.105730272043	0	0	0	0	567.112038654357	0	255.450678860179	0	0	0	0	0	123.914201806669	0	0	1967.86753440254	333.227811193122	139.403908885605	0	0	0	0	0	0	0	0	0	0	0	1152.20647540039	0	0	124.705383531407	0	0	0	3103.68581615582	0	0	342.692650384958	0	0	0	0	0	0	291.25648045669	0	105.519737466893	0	0	0	0	1604.40347044812	228.154232261008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3050.98966477251	132.175476162153	0	0	0	0	150.925171300069	0	0	0	0	0	0	0	0	119.467176393286	34813.4867447649	0	0	0	0	0	0	138.293458719403	282.925449144151	129.642833992351	128.485159964024	0	0	0	0	0	0	165.152766308836	0	0	191.20824489952	0	286.906999096243	0	0	867.490782910432	0	75875.5182642041	0	300.851409488853	0	0	813.140348024069	0	3328.34082210018	0	0	452.878039943843	0	1058.4250635055	0	1730.7026652821	0	55496.5167079939	0	4726.73559822747	0	0	0	0	0	0	0	0
NR 117793.1 Morganella morganii strain ATCC 25830 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111.032154912063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1058.98549189876	0	0	768.308798672362	0	0	0	0	0	0	0	0	1846.75617278251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294.793939036613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 117974.1 Streptococcus hongkongensis strain HKU30 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	123.914201806669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101.927448042483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105.519737466893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	522.202301171474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232.700646132127	0	0	0	0	0	0	0	0	0	447.577486852411	0	0	150.425704744427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237.524049309993	0	0	0	0	0	0	0
NR 117972.1 Skermanella stibiiresistens strain SB22 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281.123933486077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249.868818870093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 118008.1 Stenotrophomonas pavanii strain LMG 25348 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398.708185479048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243.137445597997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 118143.1 Haemophilus sputorum strain CCUG 13788 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	371.742605420007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276.586917438805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237.524049309993	0	0	0	0	0	0	0
NR 118352.1 Victivallis vadensis strain Cello 16S ribosomal RNA gene  partial sequence	1447.03839475207	901.347514534229	0	1048.67971224229	0	0	0	383.176018290269	2384.41845288891	0	98.3535613824577	0	0	0	0	0	226304.766456292	1332.91124477249	0	0	0	490.79754601227	1526.29811654812	0	0	0	827.30777503847	0	509.637240212417	4155.25054862292	0	0	1629.30577996225	0	0	0	699.251800573387	4314.88028099712	0	0	0	137.40604861426	0	0	0	5033.13480412717	0	0	0	3165.5921240068	0	19935.4092739524	0	0	0	114.077116130504	1716.30756231517	330.218274279299	0	3608.45353384632	5887.48807276123	0	0	0	0	5251.41131679139	897.075533759943	0	0	8395.55571433675	0	0	251.313111005001	0	4559.00835407477	860.412424355408	7969.78412280398	1936.15527965343	121912.462021535	132.175476162153	0	351.7534911534	0	0	0	1770.68577618532	2386.9908995972	0	121.568722798998	0	1299.33878093148	0	2041.74584975892	1553.07329311272	0	0	1837.01118280558	0	5503.98121307746	0	1263.71417083118	3457.33646798506	0	0	0	163.307966162589	0	3250.06964434952	0	0	4886.71356877468	0	0	0	0	642.701058314409	0	0	13444.6107404683	193450.444589026	447.577486852411	0	0	150.425704744427	0	0	0	0	0	0	0	0	0	0	0	13153.340256144	0	0	0	590.841949778434	950.09619723997	0	0	0	0	0	0	0
NR 118218.1 Kurthia massiliensis strain JC30 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149.615488195338	0	0	0	0	0	0	0	201.877460381548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223.788743426206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
